-0.139130435,1.391304348
1.87826087,-19.2
1.460869565,-8.695652174
1.947826087,-18.57391304
0.695652174,-7.513043478
2.92173913,-37.42608696
1.808695652,-21.00869565
0.834782609,-20.45217391
1.113043478,-29.77391304
0.347826087,-22.95652174
3.339130435,-57.39130435
1.739130435,-33.11304348
0.973913043,-36.93913043
3.060869565,-63.5826087
2.434782609,-53.00869565
2.226086957,-58.92173913
1.252173913,-54.67826087
1.252173913,-62.05217391
0,-52.03478261
-0.556521739,-52.73043478
-0.139130435,-58.57391304
0.556521739,-63.16521739
3.060869565,-85.84347826
2.92173913,-78.05217391
2.504347826,-80.4173913
2.156521739,-84.03478261
1.669565217,-85.2173913
1.32173913,-87.51304348
1.043478261,-89.11304348
-0.834782609,-73.80869565
0.695652174,-96.83478261
0.208695652,-85.70434783
-0.069565217,-85.77391304
0.417391304,-91.89565217
1.808695652,-104.2086957
4.034782609,-123.1304348
3.2,-111.7217391
1.808695652,-108.3826087
0.695652174,-107.826087
-0.347826087,-104.3478261
-1.113043478,-101.2173913
-0.27826087,-111.1652174
0.069565217,-109.9130435
1.113043478,-118.7478261
1.460869565,-119.2347826
1.6,-121.8086957
3.339130435,-141.7043478
3.617391304,-142.4695652
1.6,-128.1391304
3.756521739,-162.9913043
1.043478261,-132.5913043
-0.834782609,-129.4608696
0.556521739,-151.0956522
0,-139.6869565
1.669565217,-159.1652174
2.573913043,-163.2
2.365217391,-161.7391304
2.434782609,-168.2086957
2.434782609,-172.7304348
1.460869565,-167.8608696
2.156521739,-182.6086957
0.695652174,-168.8347826
0.417391304,-174.7478261
0.765217391,-180.4521739
0.834782609,-180.9391304
1.6,-189.9130435
1.252173913,-185.8086957
0.486956522,-182.4
1.947826087,-201.8086957
2.504347826,-203.9652174
2.504347826,-206.1913043
1.460869565,-200.7652174
-0.27826087,-191.5130435
1.391304348,-216.3478261
0.765217391,-204.5217391
-0.417391304,-197.3565217
0.27826087,-209.3913043
1.87826087,-222.4695652
2.017391304,-219.6173913
3.965217391,-242.4347826
2.434782609,-225.3217391
1.32173913,-226.7130435
0.139130435,-223.0956522
0.27826087,-230.6782609
1.113043478,-238.8869565
2.643478261,-252.2434783
3.269565217,-256.1391304
2.782608696,-254.6782609
2.852173913,-263.373913
3.130434783,-271.5130435
2.017391304,-265.2521739
0,-254.6782609
-2.573913043,-239.026087
-1.182608696,-260.6608696
0.139130435,-264.5565217
3.895652174,-295.7913043
3.408695652,-279.9304348
3.408695652,-289.1826087
3.408695652,-296
2.434782609,-293.0782609
1.182608696,-290.2956522
0.139130435,-288.4869565
-0.834782609,-284.2434783
-1.32173913,-282.573913
0.417391304,-299.7565217
0.556521739,-293.2869565
1.182608696,-299.9652174
4.313043478,-330.5043478
3.269565217,-313.0434783
3.965217391,-331.7565217
3.408695652,-330.6434783
0.626086957,-312.4173913
-0.626086957,-315.0608696
-1.530434783,-311.026087
0.139130435,-329.1826087
-0.904347826,-310.6782609
1.252173913,-335.6521739
2.226086957,-337.1130435
3.547826087,-349.9130435
3.617391304,-351.0956522
3.060869565,-352.4173913
2.991304348,-360.626087
1.113043478,-348.173913
1.6,-364.6608696
-1.32173913,-336.2086957
-1.252173913,-348.8695652
0.695652174,-365.4956522
2.713043478,-377.3217391
2.92173913,-374.7478261
1.460869565,-364.9391304
2.434782609,-384.9043478
2.086956522,-381.426087
1.87826087,-385.2521739
0.417391304,-375.4434783
0.208695652,-381.4956522
-0.27826087,-378.0869565
0.904347826,-391.7913043
1.182608696,-390.4695652
0.904347826,-388.6608696
2.295652174,-405.773913
5.286956522,-433.3217391
3.060869565,-406.6782609
2.295652174,-416.2782609
0.765217391,-409.3913043
0.417391304,-415.0956522
-0.765217391,-405.8434783
1.669565217,-434.573913
1.460869565,-423.6521739
0.834782609,-421.3565217
1.460869565,-432.4173913
2.573913043,-443.3391304
2.156521739,-438.7478261
1.669565217,-440.2782609
-0.486956522,-424.4869565
1.669565217,-455.8608696
0.765217391,-439.373913
-2.156521739,-416.2086957
-0.139130435,-446.6782609
2.92173913,-466.9217391
2.086956522,-449.1130435
2.156521739,-458.1565217
2.017391304,-460.7304348
1.252173913,-457.8086957
-0.556521739,-446.0521739
-0.347826087,-456.0695652
0.834782609,-466.1565217
0,-453.5652174
0.973913043,-467.4782609
1.87826087,-473.6
1.6,-470.0521739
2.365217391,-482.2956522
3.339130435,-492.9391304
0.973913043,-471.0956522
1.87826087,-493.9130435
1.739130435,-491.7565217
1.043478261,-488.973913
1.043478261,-494.5391304
-0.834782609,-477.8434783
1.391304348,-507.826087
0.904347826,-494.6086957
2.782608696,-517.6347826
2.852173913,-514.5043478
1.947826087,-510.8173913
1.32173913,-512.973913
1.182608696,-517.3565217
1.043478261,-519.026087
-0.208695652,-509.2869565
0.626086957,-523.4782609
0.904347826,-523.3391304
0.765217391,-522.3652174
1.530434783,-532.2434783
2.713043478,-543.3043478
3.339130435,-549.0782609
2.643478261,-545.6695652
0.973913043,-537.7391304
-0.208695652,-536.2086957
0.973913043,-553.5304348
0.139130435,-541.2173913
1.391304348,-558.1913043
1.252173913,-553.3217391
1.182608696,-555.826087
1.182608696,-558.5391304
3.269565217,-581.773913
4.243478261,-587.6173913
1.182608696,-560.626087
2.852173913,-594.9913043
1.391304348,-577.7391304
0.695652174,-580.8695652
2.156521739,-600.3478261
0.486956522,-580.6608696
0.765217391,-592.7652174
2.504347826,-610.2956522
2.92173913,-610.7826087
1.043478261,-595.7565217
1.252173913,-609.3217391
1.460869565,-612.8695652
1.669565217,-616.8347826
1.32173913,-615.6521739
0.904347826,-615.8608696
0.765217391,-618.3652174
2.365217391,-636.5913043
2.92173913,-638.8869565
1.6,-628.7304348
2.156521739,-644.1043478
2.782608696,-651.8956522
0.973913043,-636.2434783
1.947826087,-656.973913
1.32173913,-649.7391304
1.530434783,-657.6
0.834782609,-652.6608696
-0.556521739,-643.8956522
0.626086957,-661.5652174
1.6,-666.6434783
1.113043478,-660.1043478
2.156521739,-675.2
2.643478261,-679.1652174
1.87826087,-674.3652174
0.904347826,-672.2086957
1.87826087,-688.626087
0.973913043,-678.4695652
0.626086957,-681.4608696
1.739130435,-695.5826087
2.017391304,-696.2782609
1.391304348,-692.6608696
0.834782609,-693.0086957
2.086956522,-709.9826087
3.269565217,-719.7217391
1.182608696,-699.4782609
0.486956522,-705.3217391
2.156521739,-726.4695652
0.556521739,-706.4347826
0.834782609,-718.3304348
0.069565217,-710.9565217
0.904347826,-723.2695652
2.295652174,-734.8173913
1.739130435,-726.8869565
1.460869565,-730.3652174
2.017391304,-740.2434783
2.156521739,-742.8869565
0.626086957,-731.2
1.391304348,-747.7565217
1.739130435,-750.1913043
0.417391304,-738.7130435
1.460869565,-756.5913043
1.32173913,-752.9043478
2.226086957,-765.2869565
0.973913043,-752.6956522
0.765217391,-758.8173913
1.113043478,-764.8695652
2.017391304,-774.4
0.556521739,-759.3043478
0.069565217,-762.8521739
1.113043478,-775.8608696
0.626086957,-768
2.226086957,-787.6869565
2.504347826,-786.9217391
1.808695652,-783.5826087
0.27826087,-775.373913
1.530434783,-796.1043478
0.347826087,-781.0782609
-0.208695652,-782.1217391
1.182608696,-798.4
2.504347826,-807.026087
2.782608696,-808.2086957
2.852173913,-813.0782609
1.391304348,-803.826087
3.2,-832
3.408695652,-831.4434783
1.947826087,-822.6086957
1.739130435,-831.7217391
0.069565217,-819.5478261
2.226086957,-849.6
3.47826087,-855.7913043
1.32173913,-834.9217391
2.017391304,-855.3043478
3.2,-867.6869565
2.713043478,-863.3043478
1.391304348,-857.9478261
0.973913043,-863.1652174
0.904347826,-866.5043478
0.695652174,-866.573913
1.6,-878.0521739
0.208695652,-862.8173913
3.408695652,-902.1913043
2.226086957,-881.1826087
0.765217391,-876.9391304
0.486956522,-882.9913043
1.808695652,-898.573913
3.269565217,-910.1913043
-0.069565217,-876.0347826
0,-893.2869565
1.6,-908.9391304
3.130434783,-919.4434783
1.043478261,-897.1826087
2.504347826,-924.3130435
1.87826087,-915.7565217
0.069565217,-904.5565217
1.808695652,-931.1304348
1.669565217,-924.6608696
2.434782609,-936.3478261
2.295652174,-936
0.904347826,-927.373913
0.139130435,-928.4869565
1.043478261,-941.6347826
0,-928.7652174
1.043478261,-944.4173913
0.208695652,-932.9391304
0.904347826,-944.4869565
1.87826087,-952.5565217
0.904347826,-941.7043478
1.32173913,-952.5565217
0.626086957,-946.1565217
0.904347826,-953.6695652
0.904347826,-954.0869565
0.904347826,-955.8956522
-0.486956522,-943.7913043
1.113043478,-965.773913
2.573913043,-974.6086957
2.017391304,-966.8869565
0.765217391,-961.1826087
0.695652174,-968.2782609
2.086956522,-983.9304348
2.156521739,-981.8434783
0.834782609,-972.5913043
0.27826087,-975.3043478
0.556521739,-981.426087
1.87826087,-994.3652174
0.973913043,-982.4695652
2.017391304,-999.373913
2.086956522,-998.8869565
0.27826087,-984.626087
1.530434783,-1006.747826
1.32173913,-1001.46087
0.347826087,-995.4086957
2.643478261,-1019.408696
1.739130435,-1000.695652
0.973913043,-999.0956522
